APPAREL
SKU,Name,Type,Sex,Size,Sold,Unit % of Total,Comp,Avg. Price,Gross Rev,% of Total
SUBTOTAL,"BLACK, ANARCHY SKULL HOODIE 25'",Pullover Hoodie,"","",653,14%,1,$111.45,"$72,776.85",29%

TOTAL APPAREL,"","","","",3625,78%,3,"","$223,635.57",88%


OTHER
SKU,Name,Type,Sex,Size,Sold,Unit % of Total,Comp,Avg. Price,Gross Rev,% of Total
JELROL-TOUR-ACC1003,Get By Koozie,Koozie,U,,0,0%,0,$0.00,$0.00,0%
JELROL-TOUR-ACC1004,Skull Tallboy Koozie,Koozie,U,,0,0%,0,$0.00,$0.00,0%
JELROL-HAT2006,Distressed Denim Hat,Hat - Other,U,,360,8%,0,$50.76,"$18,273.60",7%
JELROL-ACC1048,Tall Boy Koozie,Koozie,U,,389,8%,0,$12.14,"$4,722.46",2%
"",Get By Bandana,Bandana,U,,179,4%,0,$23.17,"$4,147.43",2%
JELROL-ACC1049,DREAMS DONT DIE METALLIC TOTE,Bag,U,,91,2%,0,$39.73,"$3,615.43",1%

TOTAL OTHER,"","","","",1019,22%,0,"","$30,758.92",12%


MUSIC
UPC,Name,Type,Sex,Size,Sold,Unit % of Total,Comp,Avg. Price,Gross Rev,% of Total
 JELROL-VINYL1006,Live in Canada 7” Vinyl,Vinyl,"",,0,0%,0,$0.00,$0.00,0%

TOTAL MUSIC,"","","","",0,0%,0,"",$0.00,0%

GRAND TOTAL,"","","","",4644,"",3,"","$254,394.49"
