APPAREL
SKU,Name,Type,Sex,Size,Sold,Unit % of Total,Comp,Avg. Price,Gross Rev,% of Total
JELROL-HAT2006,Distressed Denim Hat,Hat - Other,U,,320,8%,0,$48.76,"$15,603.20",9%
JELROL-ACC1048,Tall Boy Koozie,Koozie,U,,459,12%,0,$11.66,"$5,351.94",3%
"",Get By Bandana,Bandana,U,,217,6%,0,$22.26,"$4,830.42",3%
JELROL-ACC1049,DREAMS DONT DIE METALLIC TOTE,Bag,U,,76,2%,0,$38.16,"$2,900.16",2%

TOTAL OTHER,"","","","",1072,28%,0,"","$28,685.72",16%


MUSIC
UPC,Name,Type,Sex,Size,Sold,Unit % of Total,Comp,Avg. Price,Gross Rev,% of Total

TOTAL MUSIC,"","","","",0,0%,0,"",$0.00,0%

GRAND TOTAL,"","","","",3867,"",0,"","$180,127.92"
