APPAREL
SKU,Name,Type,Sex,Size,Sold,Unit % of Total,Comp,Avg. Price,Gross Rev,% of Total
DEFTONES-T1088-L,"WHITE, EYES TRACKLIST T-SHIRT",T-Shirt,U,L,78,17%,0,$45.00,"$3,510.00",17%
DEFTONES-T1088-XL,"WHITE, EYES TRACKLIST T-SHIRT",T-Shirt,U,XL,117,25%,1,$45.00,"$5,265.00",25%
DEFTONES-T1088-XXL,"WHITE, EYES TRACKLIST T-SHIRT",T-Shirt,U,2XL,40,9%,0,$45.00,"$1,800.00",9%
SUBTOTAL,"WHITE, EYES TRACKLIST T-SHIRT",T-Shirt,U,"",470,5%,2,$45.00,"$21,150.00",5%

DEFTONES-T10846-S,"PIGMENT BLACK, PRIVATE MUSIC MANNEQUIN T-SHIRT",T-Shirt,U,S,100,13%,0,$45.00,"$4,500.00",13%
DEFTONES-T10846-M,"PIGMENT BLACK, PRIVATE MUSIC MANNEQUIN T-SHIRT",T-Shirt,U,M,186,24%,1,$45.00,"$8,370.00",24%
DEFTONES-T10846-L,"PIGMENT BLACK, PRIVATE MUSIC MANNEQUIN T-SHIRT",T-Shirt,U,L,200,26%,1,$45.00,"$9,000.00",26%
DEFTONES-T10846-XL,"PIGMENT BLACK, PRIVATE MUSIC MANNEQUIN T-SHIRT",T-Shirt,U,XL,214,28%,2,$45.00,"$9,630.00",28%
DEFTONES-T10846-XXL,"PIGMENT BLACK, PRIVATE MUSIC MANNEQUIN T-SHIRT",T-Shirt,U,2XL,62,8%,0,$45.00,"$2,790.00",8%
SUBTOTAL,"PIGMENT BLACK, PRIVATE MUSIC MANNEQUIN T-SHIRT",T-Shirt,U,"",762,9%,4,$45.00,"$34,290.00",8%

DEFTONES-T1089-S,"SOLID PINK BLEND, LADIES SWORD CROP",T-Shirt,F,S,0,0%,0,$0.00,$0.00,0%
DEFTONES-T1089-M,"SOLID PINK BLEND, LADIES SWORD CROP",T-Shirt,F,M,0,0%,0,$0.00,$0.00,0%
DEFTONES-T1089-L,"SOLID PINK BLEND, LADIES SWORD CROP",T-Shirt,F,L,117,75%,1,$45.00,"$5,265.00",75%
DEFTONES-T1089-XL,"SOLID PINK BLEND, LADIES SWORD CROP",T-Shirt,F,XL,27,17%,0,$45.00,"$1,215.00",17%
DEFTONES-T1089-XXL,"SOLID PINK BLEND, LADIES SWORD CROP",T-Shirt,F,2XL,13,8%,0,$45.00,$585.00,8%
SUBTOTAL,"SOLID PINK BLEND, LADIES SWORD CROP",T-Shirt,F,"",157,2%,1,$45.00,"$7,065.00",2%

DEFTONES-LS1016-S,"WHITE, ROSE LONGSLEEVE	",Long Sleeve Shirt,U,S,34,14%,1,$70.00,"$2,380.00",14%
DEFTONES-LS1016-M,"WHITE, ROSE LONGSLEEVE	",Long Sleeve Shirt,U,M,60,25%,2,$70.00,"$4,200.00",25%
DEFTONES-LS1016-L,"WHITE, ROSE LONGSLEEVE	",Long Sleeve Shirt,U,L,73,31%,1,$70.00,"$5,110.00",31%
DEFTONES-LS1016-XL,"WHITE, ROSE LONGSLEEVE	",Long Sleeve Shirt,U,XL,48,20%,1,$70.00,"$3,360.00",20%
DEFTONES-LS1016-XXL,"WHITE, ROSE LONGSLEEVE	",Long Sleeve Shirt,U,2XL,22,9%,0,$70.00,"$1,540.00",9%
SUBTOTAL,"WHITE, ROSE LONGSLEEVE	",Long Sleeve Shirt,U,"",237,3%,5,$70.00,"$16,590.00",4%

DEFTONES-SHORTS1005-S,deftones snake shorts ,Shorts,U,S,8,4%,1,$60.00,$480.00,4%
DEFTONES-SHORTS1005-M,deftones snake shorts ,Shorts,U,M,84,38%,3,$60.00,"$5,040.00",38%
DEFTONES-SHORTS1005-L,deftones snake shorts ,Shorts,U,L,62,28%,7,$60.00,"$3,720.00",28%
DEFTONES-SHORTS1005-XL,deftones snake shorts ,Shorts,U,XL,41,19%,3,$60.00,"$2,460.00",19%
DEFTONES-SHORTS1005-XXL,deftones snake shorts ,Shorts,U,2XL,25,11%,1,$60.00,"$1,500.00",11%
SUBTOTAL,deftones snake shorts ,Shorts,U,"",220,3%,15,$60.00,"$13,200.00",3%

DEFTONES-HOOD1033-S,north america leg 2 tour hoodie,Pullover Hoodie,U,S,81,9%,0,$80.00,"$6,480.00",9%
DEFTONES-HOOD1033-M,north america leg 2 tour hoodie,Pullover Hoodie,U,M,234,26%,1,$80.00,"$18,720.00",26%
DEFTONES-HOOD1033-L,north america leg 2 tour hoodie,Pullover Hoodie,U,L,232,26%,1,$80.00,"$18,560.00",26%
DEFTONES-HOOD1033-XL,north america leg 2 tour hoodie,Pullover Hoodie,U,XL,228,25%,2,$80.00,"$18,240.00",25%
DEFTONES-HOOD1033-XXL,north america leg 2 tour hoodie,Pullover Hoodie,U,2XL,124,14%,0,$80.00,"$9,920.00",14%
SUBTOTAL,north america leg 2 tour hoodie,Pullover Hoodie,U,"",899,10%,4,$80.00,"$71,920.00",16%

DEFTONES-HOOD1032-S,"BLACK, WIRES HOODIE",Pullover Hoodie,U,S,8,5%,0,$80.00,$640.00,5%
DEFTONES-HOOD1032-M,"BLACK, WIRES HOODIE",Pullover Hoodie,U,M,39,26%,1,$80.00,"$3,120.00",26%
DEFTONES-HOOD1032-L,"BLACK, WIRES HOODIE",Pullover Hoodie,U,L,47,32%,1,$80.00,"$3,760.00",32%
DEFTONES-HOOD1032-XL,"BLACK, WIRES HOODIE",Pullover Hoodie,U,XL,40,27%,0,$80.00,"$3,200.00",27%
DEFTONES-HOOD1032-XXL,"BLACK, WIRES HOODIE",Pullover Hoodie,U,2XL,14,9%,0,$80.00,"$1,120.00",9%
SUBTOTAL,"BLACK, WIRES HOODIE",Pullover Hoodie,U,"",148,2%,2,$80.00,"$11,840.00",3%

DEFTONES-HOOD1027-S,Graffiti Eyes Grape Ice Hoodie,Pullover Hoodie,U,S,78,13%,1,$80.00,"$6,240.00",13%
DEFTONES-HOOD1027-M,Graffiti Eyes Grape Ice Hoodie,Pullover Hoodie,U,M,140,23%,0,$80.00,"$11,200.00",23%
DEFTONES-HOOD1027-L,Graffiti Eyes Grape Ice Hoodie,Pullover Hoodie,U,L,180,29%,0,$80.00,"$14,400.00",29%
DEFTONES-HOOD1027-XL,Graffiti Eyes Grape Ice Hoodie,Pullover Hoodie,U,XL,141,23%,0,$80.00,"$11,280.00",23%
DEFTONES-HOOD1027-XXL,Graffiti Eyes Grape Ice Hoodie,Pullover Hoodie,U,2XL,78,13%,1,$80.00,"$6,240.00",13%
DEFTONES-HOOD1027-3XL,Graffiti Eyes Grape Ice Hoodie,Pullover Hoodie,U,3XL,0,0%,0,$0.00,$0.00,0%
SUBTOTAL,Graffiti Eyes Grape Ice Hoodie,Pullover Hoodie,U,"",617,7%,2,$80.00,"$49,360.00",11%

DEFTONES-HAT1003,DEFTONES black 2025 side rose hat,Hat,U,One-Size,253,100%,1,$45.00,"$11,385.00",100%
SUBTOTAL,DEFTONES black 2025 side rose hat,Hat,U,"",253,3%,1,$45.00,"$11,385.00",3%

TOTAL APPAREL,"","","","",7668,89%,57,"","$412,525.00",93%


OTHER
SKU,Name,Type,Sex,Size,Sold,Unit % of Total,Comp,Avg. Price,Gross Rev,% of Total
DEFTONES-POSTER1027,Tour poster leg two silver deftones ,Poster,"",,331,4%,6,$40.00,"$13,240.00",3%
DEFTONES-ACC1046,Skulls & Roses Tote ,Bag,"",,212,2%,1,$35.00,"$7,420.00",2%
DEFTONES-ACC1045,Skull & Roses Pin Set ,Pin,"",,139,2%,0,$20.00,"$2,780.00",1%
DEFTONES-ACC1047,2025 Tour Patch Set ,Patch,"",,121,1%,0,$15.00,"$1,815.00",0%

TOTAL OTHER,"","","","",803,9%,7,"","$25,255.00",6%


MUSIC
UPC,Name,Type,Sex,Size,Sold,Unit % of Total,Comp,Avg. Price,Gross Rev,% of Total
DEFTONES-VIN1015,Private Music Clear Vinyl,Vinyl,"",,137,2%,0,$30.00,"$4,110.00",1%

TOTAL MUSIC,"","","","",137,2%,0,"","$4,110.00",1%

GRAND TOTAL,"","","","",8608,"",64,"","$441,890.00"
