APPAREL
SKU,Name,Type,Sex,Size,Sold,Unit % of Total,Comp,Avg. Price,Gross Rev,% of Total
DEFTONES-T1084-L,"PEPPER, SNAKE LOGO TEE	",T-Shirt,U,L,203,31%,0,$48.60,"$9,865.80",31%
DEFTONES-T1084-XL,"PEPPER, SNAKE LOGO TEE	",T-Shirt,U,XL,132,20%,0,$48.60,"$6,415.20",20%
DEFTONES-T1084-XXL,"PEPPER, SNAKE LOGO TEE	",T-Shirt,U,2XL,66,10%,0,$48.60,"$3,207.60",10%
SUBTOTAL,"PEPPER, SNAKE LOGO TEE	",T-Shirt,U,"",646,10%,0,$48.60,"$31,395.60",9%

DEFTONES-T1085-S,Silhouette t-shirt,T-Shirt,U,S,18,8%,0,$48.60,$874.80,8%
DEFTONES-T1085-M,Silhouette t-shirt,T-Shirt,U,M,62,28%,0,$48.60,"$3,013.20",28%
DEFTONES-T1085-L,Silhouette t-shirt,T-Shirt,U,L,60,27%,0,$48.60,"$2,916.00",27%
DEFTONES-T1085-XL,Silhouette t-shirt,T-Shirt,U,XL,57,26%,0,$48.60,"$2,770.20",26%
DEFTONES-T1085-XXL,Silhouette t-shirt,T-Shirt,U,2XL,22,10%,0,$48.60,"$1,069.20",10%
SUBTOTAL,Silhouette t-shirt,T-Shirt,U,"",219,3%,0,$48.60,"$10,643.40",3%

DEFTONES-T1087-S,"WHITE, WIRES T-SHIRT",T-Shirt,U,S,10,11%,0,$48.60,$486.00,11%
DEFTONES-T1087-M,"WHITE, WIRES T-SHIRT",T-Shirt,U,M,23,25%,0,$48.60,"$1,117.80",25%
DEFTONES-T1087-L,"WHITE, WIRES T-SHIRT",T-Shirt,U,L,30,33%,0,$48.60,"$1,458.00",33%
DEFTONES-T1087-XL,"WHITE, WIRES T-SHIRT",T-Shirt,U,XL,21,23%,2,$48.60,"$1,020.60",23%
DEFTONES-T1087-XXL,"WHITE, WIRES T-SHIRT",T-Shirt,U,2XL,8,9%,0,$48.60,$388.80,9%
SUBTOTAL,"WHITE, WIRES T-SHIRT",T-Shirt,U,"",92,1%,2,$48.60,"$4,471.20",1%

DEFTONES-T1088-S,"WHITE, EYES TRACKLIST T-SHIRT",T-Shirt,U,S,50,17%,0,$48.60,"$2,430.00",17%
DEFTONES-T1088-M,"WHITE, EYES TRACKLIST T-SHIRT",T-Shirt,U,M,108,36%,0,$48.60,"$5,248.80",36%
DEFTONES-T1088-L,"WHITE, EYES TRACKLIST T-SHIRT",T-Shirt,U,L,83,28%,0,$48.60,"$4,033.80",28%
DEFTONES-T1088-XL,"WHITE, EYES TRACKLIST T-SHIRT",T-Shirt,U,XL,43,14%,0,$48.60,"$2,089.80",14%
DEFTONES-T1088-XXL,"WHITE, EYES TRACKLIST T-SHIRT",T-Shirt,U,2XL,17,6%,0,$48.60,$826.20,6%
SUBTOTAL,"WHITE, EYES TRACKLIST T-SHIRT",T-Shirt,U,"",301,5%,0,$48.60,"$14,628.60",4%

DEFTONES-T10846-S,"PIGMENT BLACK, PRIVATE MUSIC MANNEQUIN T-SHIRT",T-Shirt,U,S,40,9%,0,$48.60,"$1,944.00",9%
DEFTONES-T10846-M,"PIGMENT BLACK, PRIVATE MUSIC MANNEQUIN T-SHIRT",T-Shirt,U,M,116,27%,0,$48.60,"$5,637.60",27%
DEFTONES-T10846-L,"PIGMENT BLACK, PRIVATE MUSIC MANNEQUIN T-SHIRT",T-Shirt,U,L,123,29%,0,$48.60,"$5,977.80",29%
DEFTONES-T10846-XL,"PIGMENT BLACK, PRIVATE MUSIC MANNEQUIN T-SHIRT",T-Shirt,U,XL,106,25%,0,$48.60,"$5,151.60",25%
DEFTONES-T10846-XXL,"PIGMENT BLACK, PRIVATE MUSIC MANNEQUIN T-SHIRT",T-Shirt,U,2XL,46,11%,0,$48.60,"$2,235.60",11%
SUBTOTAL,"PIGMENT BLACK, PRIVATE MUSIC MANNEQUIN T-SHIRT",T-Shirt,U,"",431,7%,0,$48.60,"$20,946.60",6%

DEFTONES-T1089-S,"SOLID PINK BLEND, LADIES SWORD CROP",T-Shirt,F,S,37,31%,0,$48.60,"$1,798.20",31%
DEFTONES-T1089-M,"SOLID PINK BLEND, LADIES SWORD CROP",T-Shirt,F,M,41,34%,0,$48.60,"$1,992.60",34%
DEFTONES-T1089-L,"SOLID PINK BLEND, LADIES SWORD CROP",T-Shirt,F,L,19,16%,0,$48.60,$923.40,16%
DEFTONES-T1089-XL,"SOLID PINK BLEND, LADIES SWORD CROP",T-Shirt,F,XL,19,16%,0,$48.60,$923.40,16%
DEFTONES-T1089-XXL,"SOLID PINK BLEND, LADIES SWORD CROP",T-Shirt,F,2XL,4,3%,0,$48.60,$194.40,3%
SUBTOTAL,"SOLID PINK BLEND, LADIES SWORD CROP",T-Shirt,F,"",120,2%,0,$48.60,"$5,832.00",2%

DEFTONES-LS1016-S,"WHITE, ROSE LONGSLEEVE	",Long Sleeve Shirt,U,S,19,13%,0,$75.60,"$1,436.40",13%
DEFTONES-LS1016-M,"WHITE, ROSE LONGSLEEVE	",Long Sleeve Shirt,U,M,48,33%,0,$75.60,"$3,628.80",33%
DEFTONES-LS1016-L,"WHITE, ROSE LONGSLEEVE	",Long Sleeve Shirt,U,L,38,26%,0,$75.60,"$2,872.80",26%
DEFTONES-LS1016-XL,"WHITE, ROSE LONGSLEEVE	",Long Sleeve Shirt,U,XL,28,19%,0,$75.60,"$2,116.80",19%
DEFTONES-LS1016-XXL,"WHITE, ROSE LONGSLEEVE	",Long Sleeve Shirt,U,2XL,11,8%,0,$75.60,$831.60,8%
SUBTOTAL,"WHITE, ROSE LONGSLEEVE	",Long Sleeve Shirt,U,"",144,2%,0,$75.60,"$10,886.40",3%

DEFTONES-SHORTS1005-S,deftones snake shorts ,Shorts,U,S,24,21%,0,$64.80,"$1,555.20",21%
DEFTONES-SHORTS1005-M,deftones snake shorts ,Shorts,U,M,33,28%,0,$64.80,"$2,138.40",28%
DEFTONES-SHORTS1005-L,deftones snake shorts ,Shorts,U,L,42,36%,0,$64.80,"$2,721.60",36%
DEFTONES-SHORTS1005-XL,deftones snake shorts ,Shorts,U,XL,14,12%,0,$64.80,$907.20,12%
DEFTONES-SHORTS1005-XXL,deftones snake shorts ,Shorts,U,2XL,3,3%,0,$64.80,$194.40,3%
SUBTOTAL,deftones snake shorts ,Shorts,U,"",116,2%,0,$64.80,"$7,516.80",2%

DEFTONES-HOOD1033-S,north america leg 2 tour hoodie,Pullover Hoodie,U,S,91,13%,0,$86.40,"$7,862.40",13%
DEFTONES-HOOD1033-M,north america leg 2 tour hoodie,Pullover Hoodie,U,M,190,27%,0,$86.40,"$16,416.00",27%
DEFTONES-HOOD1033-L,north america leg 2 tour hoodie,Pullover Hoodie,U,L,209,30%,1,$86.40,"$18,057.60",30%
DEFTONES-HOOD1033-XL,north america leg 2 tour hoodie,Pullover Hoodie,U,XL,148,21%,0,$86.40,"$12,787.20",21%
DEFTONES-HOOD1033-XXL,north america leg 2 tour hoodie,Pullover Hoodie,U,2XL,69,10%,0,$86.40,"$5,961.60",10%
SUBTOTAL,north america leg 2 tour hoodie,Pullover Hoodie,U,"",707,11%,1,$86.40,"$61,084.80",17%

DEFTONES-HOOD1032-S,"BLACK, WIRES HOODIE",Pullover Hoodie,U,S,10,8%,0,$86.40,$864.00,8%
DEFTONES-HOOD1032-M,"BLACK, WIRES HOODIE",Pullover Hoodie,U,M,37,29%,1,$86.40,"$3,196.80",29%
DEFTONES-HOOD1032-L,"BLACK, WIRES HOODIE",Pullover Hoodie,U,L,33,26%,0,$86.40,"$2,851.20",26%
DEFTONES-HOOD1032-XL,"BLACK, WIRES HOODIE",Pullover Hoodie,U,XL,25,20%,0,$86.40,"$2,160.00",20%
DEFTONES-HOOD1032-XXL,"BLACK, WIRES HOODIE",Pullover Hoodie,U,2XL,23,18%,0,$86.40,"$1,987.20",18%
SUBTOTAL,"BLACK, WIRES HOODIE",Pullover Hoodie,U,"",128,2%,1,$86.40,"$11,059.20",3%

DEFTONES-HOOD1027-S,Graffiti Eyes Grape Ice Hoodie,Pullover Hoodie,U,S,75,16%,0,$86.40,"$6,480.00",16%
DEFTONES-HOOD1027-M,Graffiti Eyes Grape Ice Hoodie,Pullover Hoodie,U,M,117,25%,0,$86.40,"$10,108.80",25%
DEFTONES-HOOD1027-L,Graffiti Eyes Grape Ice Hoodie,Pullover Hoodie,U,L,109,24%,1,$86.40,"$9,417.60",24%
DEFTONES-HOOD1027-XL,Graffiti Eyes Grape Ice Hoodie,Pullover Hoodie,U,XL,125,27%,1,$86.40,"$10,800.00",27%
DEFTONES-HOOD1027-XXL,Graffiti Eyes Grape Ice Hoodie,Pullover Hoodie,U,2XL,33,7%,0,$86.40,"$2,851.20",7%
DEFTONES-HOOD1027-3XL,Graffiti Eyes Grape Ice Hoodie,Pullover Hoodie,U,3XL,0,0%,0,$0.00,$0.00,0%
SUBTOTAL,Graffiti Eyes Grape Ice Hoodie,Pullover Hoodie,U,"",459,7%,2,$86.40,"$39,657.60",11%

DEFTONES-HAT1003,DEFTONES black 2025 side rose hat,Hat,U,One-Size,155,100%,0,$48.60,"$7,533.00",100%
SUBTOTAL,DEFTONES black 2025 side rose hat,Hat,U,"",155,2%,0,$48.60,"$7,533.00",2%

TOTAL APPAREL,"","","","",5753,90%,7,"","$334,276.20",94%


OTHER
SKU,Name,Type,Sex,Size,Sold,Unit % of Total,Comp,Avg. Price,Gross Rev,% of Total
DEFTONES-POSTER1027,Tour poster leg two silver deftones ,Poster,"",,204,3%,1,$43.20,"$8,812.80",2%
DEFTONES-ACC1046,Skulls & Roses Tote ,Bag,"",,104,2%,0,$37.80,"$3,931.20",1%
DEFTONES-ACC1045,Skull & Roses Pin Set ,Pin,"",,154,2%,0,$21.60,"$3,326.40",1%
DEFTONES-ACC1047,2025 Tour Patch Set ,Patch,"",,91,1%,0,$16.20,"$1,474.20",0%

TOTAL OTHER,"","","","",553,9%,1,"","$17,544.60",5%


MUSIC
UPC,Name,Type,Sex,Size,Sold,Unit % of Total,Comp,Avg. Price,Gross Rev,% of Total
DEFTONES-VIN1015,Private Music Clear Vinyl,Vinyl,"",,97,2%,0,$32.40,"$3,142.80",1%

TOTAL MUSIC,"","","","",97,2%,0,"","$3,142.80",1%

GRAND TOTAL,"","","","",6403,"",8,"","$354,963.60"
