artistName,Genre,showDate,HolidayStatus,venue name,venue city,venue state,venue country,venue postalCode,merch category,productType,product size,attendance,product price,temperature_daily_mean,rain,snowfall,spotifyMonthlyListeners,Instagram,venue capacity,spotifyMissing
Air Supply,Pop,2026-04-30,0,MSU Riley Center,Meridian,,United States,,2024 Tour Koala T-Shirt,T-Shirt,2XL,720,40.0,15.0,0.0,0.0,9197653,347,900,0
Air Supply,Pop,2026-04-30,0,MSU Riley Center,Meridian,,United States,,Inventory Forecast Includes: On Hand + In Transit,nan,nan,720,,15.0,0.0,0.0,9197653,347,900,0
Air Supply,Pop,2026-05-22,0,Westgate Las Vegas,Las Vegas,NV,United States,,50th Anniversary Tour Date T-Shirt 2026,T-Shirt,S,2400,40.0,15.0,0.0,0.0,9197653,347,3000,0
Air Supply,Pop,2026-05-22,0,Westgate Las Vegas,Las Vegas,NV,United States,,50th Anniversary Tour Date T-Shirt 2026,T-Shirt,M,2400,40.0,15.0,0.0,0.0,9197653,347,3000,0
Air Supply,Pop,2026-05-22,0,Westgate Las Vegas,Las Vegas,NV,United States,,50th Anniversary Tour Date T-Shirt 2026,T-Shirt,L,2400,40.0,15.0,0.0,0.0,9197653,347,3000,0
Air Supply,Pop,2026-05-22,0,Westgate Las Vegas,Las Vegas,NV,United States,,50th Anniversary Tour Date T-Shirt 2026,T-Shirt,XL,2400,40.0,15.0,0.0,0.0,9197653,347,3000,0
Air Supply,Pop,2026-05-22,0,Westgate Las Vegas,Las Vegas,NV,United States,,50th Anniversary Tour Date T-Shirt 2026,T-Shirt,2XL,2400,40.0,15.0,0.0,0.0,9197653,347,3000,0
Air Supply,Pop,2026-05-22,0,Westgate Las Vegas,Las Vegas,NV,United States,,50th Anniversary Tour Date T-Shirt 2026,T-Shirt,3XL,2400,40.0,15.0,0.0,0.0,9197653,347,3000,0
Air Supply,Pop,2026-05-22,0,Westgate Las Vegas,Las Vegas,NV,United States,,Balloon Arch Tee,T-Shirt,S,2400,40.0,15.0,0.0,0.0,9197653,347,3000,0
Air Supply,Pop,2026-05-22,0,Westgate Las Vegas,Las Vegas,NV,United States,,Balloon Arch Tee,T-Shirt,M,2400,40.0,15.0,0.0,0.0,9197653,347,3000,0
Air Supply,Pop,2026-05-22,0,Westgate Las Vegas,Las Vegas,NV,United States,,Balloon Arch Tee,T-Shirt,L,2400,40.0,15.0,0.0,0.0,9197653,347,3000,0
Air Supply,Pop,2026-05-22,0,Westgate Las Vegas,Las Vegas,NV,United States,,Balloon Arch Tee,T-Shirt,XL,2400,40.0,15.0,0.0,0.0,9197653,347,3000,0
Air Supply,Pop,2026-05-22,0,Westgate Las Vegas,Las Vegas,NV,United States,,Balloon Arch Tee,T-Shirt,2XL,2400,40.0,15.0,0.0,0.0,9197653,347,3000,0
Air Supply,Pop,2026-05-22,0,Westgate Las Vegas,Las Vegas,NV,United States,,Balloon Arch Tee,T-Shirt,3XL,2400,40.0,15.0,0.0,0.0,9197653,347,3000,0
Air Supply,Pop,2026-05-22,0,Westgate Las Vegas,Las Vegas,NV,United States,,Jazzy Balloon Tee,T-Shirt,S,2400,40.0,15.0,0.0,0.0,9197653,347,3000,0
Air Supply,Pop,2026-05-22,0,Westgate Las Vegas,Las Vegas,NV,United States,,Jazzy Balloon Tee,T-Shirt,M,2400,40.0,15.0,0.0,0.0,9197653,347,3000,0
Air Supply,Pop,2026-05-22,0,Westgate Las Vegas,Las Vegas,NV,United States,,Jazzy Balloon Tee,T-Shirt,L,2400,40.0,15.0,0.0,0.0,9197653,347,3000,0
Air Supply,Pop,2026-05-22,0,Westgate Las Vegas,Las Vegas,NV,United States,,Jazzy Balloon Tee,T-Shirt,XL,2400,40.0,15.0,0.0,0.0,9197653,347,3000,0
Air Supply,Pop,2026-05-22,0,Westgate Las Vegas,Las Vegas,NV,United States,,Jazzy Balloon Tee,T-Shirt,2XL,2400,40.0,15.0,0.0,0.0,9197653,347,3000,0
Air Supply,Pop,2026-05-22,0,Westgate Las Vegas,Las Vegas,NV,United States,,Jazzy Balloon Tee,T-Shirt,3XL,2400,40.0,15.0,0.0,0.0,9197653,347,3000,0
Air Supply,Pop,2026-05-22,0,Westgate Las Vegas,Las Vegas,NV,United States,,Est. 1975 Guitar T-Shirt,T-Shirt,S,2400,40.0,15.0,0.0,0.0,9197653,347,3000,0
Air Supply,Pop,2026-05-22,0,Westgate Las Vegas,Las Vegas,NV,United States,,Est. 1975 Guitar T-Shirt,T-Shirt,M,2400,40.0,15.0,0.0,0.0,9197653,347,3000,0
Air Supply,Pop,2026-05-22,0,Westgate Las Vegas,Las Vegas,NV,United States,,Est. 1975 Guitar T-Shirt,T-Shirt,L,2400,40.0,15.0,0.0,0.0,9197653,347,3000,0
Air Supply,Pop,2026-05-22,0,Westgate Las Vegas,Las Vegas,NV,United States,,Est. 1975 Guitar T-Shirt,T-Shirt,XL,2400,40.0,15.0,0.0,0.0,9197653,347,3000,0
Air Supply,Pop,2026-05-22,0,Westgate Las Vegas,Las Vegas,NV,United States,,Est. 1975 Guitar T-Shirt,T-Shirt,2XL,2400,40.0,15.0,0.0,0.0,9197653,347,3000,0
Air Supply,Pop,2026-05-22,0,Westgate Las Vegas,Las Vegas,NV,United States,,Est. 1975 Guitar T-Shirt,T-Shirt,3XL,2400,40.0,15.0,0.0,0.0,9197653,347,3000,0
Air Supply,Pop,2026-05-22,0,Westgate Las Vegas,Las Vegas,NV,United States,,This Girl Loves Her Air Supply T-Shirt,T-Shirt,S,2400,40.0,15.0,0.0,0.0,9197653,347,3000,0
Air Supply,Pop,2026-05-22,0,Westgate Las Vegas,Las Vegas,NV,United States,,This Girl Loves Her Air Supply T-Shirt,T-Shirt,M,2400,40.0,15.0,0.0,0.0,9197653,347,3000,0
Air Supply,Pop,2026-05-22,0,Westgate Las Vegas,Las Vegas,NV,United States,,This Girl Loves Her Air Supply T-Shirt,T-Shirt,L,2400,40.0,15.0,0.0,0.0,9197653,347,3000,0
Air Supply,Pop,2026-05-22,0,Westgate Las Vegas,Las Vegas,NV,United States,,This Girl Loves Her Air Supply T-Shirt,T-Shirt,XL,2400,40.0,15.0,0.0,0.0,9197653,347,3000,0
Air Supply,Pop,2026-05-22,0,Westgate Las Vegas,Las Vegas,NV,United States,,This Girl Loves Her Air Supply T-Shirt,T-Shirt,2XL,2400,40.0,15.0,0.0,0.0,9197653,347,3000,0
Air Supply,Pop,2026-05-22,0,Westgate Las Vegas,Las Vegas,NV,United States,,Bling Logo Tank,Tank Top,S,2400,40.0,15.0,0.0,0.0,9197653,347,3000,0
Air Supply,Pop,2026-05-22,0,Westgate Las Vegas,Las Vegas,NV,United States,,Bling Logo Tank,Tank Top,M,2400,40.0,15.0,0.0,0.0,9197653,347,3000,0
Air Supply,Pop,2026-05-22,0,Westgate Las Vegas,Las Vegas,NV,United States,,Bling Logo Tank,Tank Top,L,2400,40.0,15.0,0.0,0.0,9197653,347,3000,0
Air Supply,Pop,2026-05-22,0,Westgate Las Vegas,Las Vegas,NV,United States,,Bling Logo Tank,Tank Top,XL,2400,40.0,15.0,0.0,0.0,9197653,347,3000,0
Air Supply,Pop,2026-05-22,0,Westgate Las Vegas,Las Vegas,NV,United States,,Bling Logo Tank,Tank Top,2XL,2400,40.0,15.0,0.0,0.0,9197653,347,3000,0
Air Supply,Pop,2026-05-22,0,Westgate Las Vegas,Las Vegas,NV,United States,,Balloon Arch Hoodie,Sweatshirt,S,2400,75.0,15.0,0.0,0.0,9197653,347,3000,0
Air Supply,Pop,2026-05-22,0,Westgate Las Vegas,Las Vegas,NV,United States,,Balloon Arch Hoodie,Sweatshirt,M,2400,75.0,15.0,0.0,0.0,9197653,347,3000,0
Air Supply,Pop,2026-05-22,0,Westgate Las Vegas,Las Vegas,NV,United States,,Balloon Arch Hoodie,Sweatshirt,L,2400,75.0,15.0,0.0,0.0,9197653,347,3000,0
Air Supply,Pop,2026-05-22,0,Westgate Las Vegas,Las Vegas,NV,United States,,Balloon Arch Hoodie,Sweatshirt,XL,2400,75.0,15.0,0.0,0.0,9197653,347,3000,0
Air Supply,Pop,2026-05-22,0,Westgate Las Vegas,Las Vegas,NV,United States,,Balloon Arch Hoodie,Sweatshirt,2XL,2400,75.0,15.0,0.0,0.0,9197653,347,3000,0
Air Supply,Pop,2026-05-22,0,Westgate Las Vegas,Las Vegas,NV,United States,,Balloon Arch Hoodie,Sweatshirt,3XL,2400,75.0,15.0,0.0,0.0,9197653,347,3000,0
Air Supply,Pop,2026-05-22,0,Westgate Las Vegas,Las Vegas,NV,United States,,"LIGHT DENIM, BANNER PATCH JACKET",Jacket,S,2400,150.0,15.0,0.0,0.0,9197653,347,3000,0
Air Supply,Pop,2026-05-22,0,Westgate Las Vegas,Las Vegas,NV,United States,,"LIGHT DENIM, BANNER PATCH JACKET",Jacket,M,2400,150.0,15.0,0.0,0.0,9197653,347,3000,0
Air Supply,Pop,2026-05-22,0,Westgate Las Vegas,Las Vegas,NV,United States,,"LIGHT DENIM, BANNER PATCH JACKET",Jacket,L,2400,150.0,15.0,0.0,0.0,9197653,347,3000,0
Air Supply,Pop,2026-05-22,0,Westgate Las Vegas,Las Vegas,NV,United States,,"LIGHT DENIM, BANNER PATCH JACKET",Jacket,XL,2400,150.0,15.0,0.0,0.0,9197653,347,3000,0
Air Supply,Pop,2026-05-22,0,Westgate Las Vegas,Las Vegas,NV,United States,,"LIGHT DENIM, BANNER PATCH JACKET",Jacket,2XL,2400,150.0,15.0,0.0,0.0,9197653,347,3000,0
Air Supply,Pop,2026-05-22,0,Westgate Las Vegas,Las Vegas,NV,United States,,Distressed Logo Tote,Bag,nan,2400,30.0,15.0,0.0,0.0,9197653,347,3000,0
Air Supply,Pop,2026-05-22,0,Westgate Las Vegas,Las Vegas,NV,United States,,Jazzy Balloon Magnet,Magnet,nan,2400,10.0,15.0,0.0,0.0,9197653,347,3000,0
Air Supply,Pop,2026-05-22,0,Westgate Las Vegas,Las Vegas,NV,United States,,50th Anniversary Tour Date T-Shirt 2025,T-Shirt,S,2400,20.0,15.0,0.0,0.0,9197653,347,3000,0
Air Supply,Pop,2026-05-22,0,Westgate Las Vegas,Las Vegas,NV,United States,,50th Anniversary Tour Date T-Shirt 2025,T-Shirt,M,2400,20.0,15.0,0.0,0.0,9197653,347,3000,0
Air Supply,Pop,2026-05-22,0,Westgate Las Vegas,Las Vegas,NV,United States,,50th Anniversary Tour Date T-Shirt 2025,T-Shirt,L,2400,20.0,15.0,0.0,0.0,9197653,347,3000,0
Air Supply,Pop,2026-05-22,0,Westgate Las Vegas,Las Vegas,NV,United States,,50th Anniversary Tour Date T-Shirt 2025,T-Shirt,XL,2400,20.0,15.0,0.0,0.0,9197653,347,3000,0
Air Supply,Pop,2026-05-22,0,Westgate Las Vegas,Las Vegas,NV,United States,,50th Anniversary Tour Date T-Shirt 2025,T-Shirt,2XL,2400,20.0,15.0,0.0,0.0,9197653,347,3000,0
Air Supply,Pop,2026-05-22,0,Westgate Las Vegas,Las Vegas,NV,United States,,50th Anniversary Tour Date T-Shirt 2025,T-Shirt,3XL,2400,20.0,15.0,0.0,0.0,9197653,347,3000,0
Air Supply,Pop,2026-05-22,0,Westgate Las Vegas,Las Vegas,NV,United States,,White Logo Tee,T-Shirt,S,2400,40.0,15.0,0.0,0.0,9197653,347,3000,0
Air Supply,Pop,2026-05-22,0,Westgate Las Vegas,Las Vegas,NV,United States,,White Logo Tee,T-Shirt,M,2400,40.0,15.0,0.0,0.0,9197653,347,3000,0
Air Supply,Pop,2026-05-22,0,Westgate Las Vegas,Las Vegas,NV,United States,,White Logo Tee,T-Shirt,L,2400,40.0,15.0,0.0,0.0,9197653,347,3000,0
Air Supply,Pop,2026-05-22,0,Westgate Las Vegas,Las Vegas,NV,United States,,White Logo Tee,T-Shirt,XL,2400,40.0,15.0,0.0,0.0,9197653,347,3000,0
Air Supply,Pop,2026-05-22,0,Westgate Las Vegas,Las Vegas,NV,United States,,White Logo Tee,T-Shirt,2XL,2400,40.0,15.0,0.0,0.0,9197653,347,3000,0
Air Supply,Pop,2026-05-22,0,Westgate Las Vegas,Las Vegas,NV,United States,,White Logo Tee,T-Shirt,3XL,2400,40.0,15.0,0.0,0.0,9197653,347,3000,0
Air Supply,Pop,2026-05-22,0,Westgate Las Vegas,Las Vegas,NV,United States,,Kangaroo Hoodie 2023,Pullover Hoodie,S,2400,,15.0,0.0,0.0,9197653,347,3000,0
Air Supply,Pop,2026-05-22,0,Westgate Las Vegas,Las Vegas,NV,United States,,Kangaroo Hoodie 2023,Pullover Hoodie,M,2400,,15.0,0.0,0.0,9197653,347,3000,0
Air Supply,Pop,2026-05-22,0,Westgate Las Vegas,Las Vegas,NV,United States,,Kangaroo Hoodie 2023,Pullover Hoodie,L,2400,,15.0,0.0,0.0,9197653,347,3000,0
Air Supply,Pop,2026-05-22,0,Westgate Las Vegas,Las Vegas,NV,United States,,Kangaroo Hoodie 2023,Pullover Hoodie,XL,2400,,15.0,0.0,0.0,9197653,347,3000,0
Air Supply,Pop,2026-05-22,0,Westgate Las Vegas,Las Vegas,NV,United States,,Kangaroo Hoodie 2023,Pullover Hoodie,2XL,2400,,15.0,0.0,0.0,9197653,347,3000,0
Air Supply,Pop,2026-05-22,0,Westgate Las Vegas,Las Vegas,NV,United States,,Kangaroo Hoodie 2023,Pullover Hoodie,3XL,2400,,15.0,0.0,0.0,9197653,347,3000,0
Air Supply,Pop,2026-05-22,0,Westgate Las Vegas,Las Vegas,NV,United States,,Kangaroo Hoodie 2023,Pullover Hoodie,4XL,2400,,15.0,0.0,0.0,9197653,347,3000,0
Air Supply,Pop,2026-05-22,0,Westgate Las Vegas,Las Vegas,NV,United States,,Retro Grey T-Shirt,T-Shirt,S,2400,40.0,15.0,0.0,0.0,9197653,347,3000,0
Air Supply,Pop,2026-05-22,0,Westgate Las Vegas,Las Vegas,NV,United States,,Retro Grey T-Shirt,T-Shirt,M,2400,40.0,15.0,0.0,0.0,9197653,347,3000,0
Air Supply,Pop,2026-05-22,0,Westgate Las Vegas,Las Vegas,NV,United States,,Retro Grey T-Shirt,T-Shirt,L,2400,40.0,15.0,0.0,0.0,9197653,347,3000,0
Air Supply,Pop,2026-05-22,0,Westgate Las Vegas,Las Vegas,NV,United States,,Retro Grey T-Shirt,T-Shirt,XL,2400,40.0,15.0,0.0,0.0,9197653,347,3000,0
Air Supply,Pop,2026-05-22,0,Westgate Las Vegas,Las Vegas,NV,United States,,Retro Grey T-Shirt,T-Shirt,2XL,2400,40.0,15.0,0.0,0.0,9197653,347,3000,0
Air Supply,Pop,2026-05-22,0,Westgate Las Vegas,Las Vegas,NV,United States,,2024 Tour Koala T-Shirt,T-Shirt,S,2400,40.0,15.0,0.0,0.0,9197653,347,3000,0
Air Supply,Pop,2026-05-22,0,Westgate Las Vegas,Las Vegas,NV,United States,,2024 Tour Koala T-Shirt,T-Shirt,M,2400,40.0,15.0,0.0,0.0,9197653,347,3000,0
Air Supply,Pop,2026-05-22,0,Westgate Las Vegas,Las Vegas,NV,United States,,2024 Tour Koala T-Shirt,T-Shirt,L,2400,40.0,15.0,0.0,0.0,9197653,347,3000,0
Air Supply,Pop,2026-05-22,0,Westgate Las Vegas,Las Vegas,NV,United States,,2024 Tour Koala T-Shirt,T-Shirt,XL,2400,40.0,15.0,0.0,0.0,9197653,347,3000,0
Air Supply,Pop,2026-05-22,0,Westgate Las Vegas,Las Vegas,NV,United States,,2024 Tour Koala T-Shirt,T-Shirt,2XL,2400,40.0,15.0,0.0,0.0,9197653,347,3000,0
Air Supply,Pop,2026-05-22,0,Westgate Las Vegas,Las Vegas,NV,United States,,Inventory Forecast Includes: On Hand + In Transit,nan,nan,2400,,15.0,0.0,0.0,9197653,347,3000,0
Air Supply,Pop,2026-05-28,0,PROCTORS THEATRE,Schenectady,,United States,,50th Anniversary Tour Date T-Shirt 2026,T-Shirt,S,2102,40.0,15.0,0.0,0.0,9197653,347,2628,0
Air Supply,Pop,2026-05-28,0,PROCTORS THEATRE,Schenectady,,United States,,50th Anniversary Tour Date T-Shirt 2026,T-Shirt,M,2102,40.0,15.0,0.0,0.0,9197653,347,2628,0
Air Supply,Pop,2026-05-28,0,PROCTORS THEATRE,Schenectady,,United States,,50th Anniversary Tour Date T-Shirt 2026,T-Shirt,L,2102,40.0,15.0,0.0,0.0,9197653,347,2628,0
Air Supply,Pop,2026-05-28,0,PROCTORS THEATRE,Schenectady,,United States,,50th Anniversary Tour Date T-Shirt 2026,T-Shirt,XL,2102,40.0,15.0,0.0,0.0,9197653,347,2628,0
Air Supply,Pop,2026-05-28,0,PROCTORS THEATRE,Schenectady,,United States,,50th Anniversary Tour Date T-Shirt 2026,T-Shirt,2XL,2102,40.0,15.0,0.0,0.0,9197653,347,2628,0
Air Supply,Pop,2026-05-28,0,PROCTORS THEATRE,Schenectady,,United States,,50th Anniversary Tour Date T-Shirt 2026,T-Shirt,3XL,2102,40.0,15.0,0.0,0.0,9197653,347,2628,0
Air Supply,Pop,2026-05-28,0,PROCTORS THEATRE,Schenectady,,United States,,Balloon Arch Tee,T-Shirt,S,2102,40.0,15.0,0.0,0.0,9197653,347,2628,0
Air Supply,Pop,2026-05-28,0,PROCTORS THEATRE,Schenectady,,United States,,Balloon Arch Tee,T-Shirt,M,2102,40.0,15.0,0.0,0.0,9197653,347,2628,0
Air Supply,Pop,2026-05-28,0,PROCTORS THEATRE,Schenectady,,United States,,Balloon Arch Tee,T-Shirt,L,2102,40.0,15.0,0.0,0.0,9197653,347,2628,0
Air Supply,Pop,2026-05-28,0,PROCTORS THEATRE,Schenectady,,United States,,Balloon Arch Tee,T-Shirt,XL,2102,40.0,15.0,0.0,0.0,9197653,347,2628,0
Air Supply,Pop,2026-05-28,0,PROCTORS THEATRE,Schenectady,,United States,,Balloon Arch Tee,T-Shirt,2XL,2102,40.0,15.0,0.0,0.0,9197653,347,2628,0
Air Supply,Pop,2026-05-28,0,PROCTORS THEATRE,Schenectady,,United States,,Balloon Arch Tee,T-Shirt,3XL,2102,40.0,15.0,0.0,0.0,9197653,347,2628,0
Air Supply,Pop,2026-05-28,0,PROCTORS THEATRE,Schenectady,,United States,,Jazzy Balloon Tee,T-Shirt,S,2102,40.0,15.0,0.0,0.0,9197653,347,2628,0
Air Supply,Pop,2026-05-28,0,PROCTORS THEATRE,Schenectady,,United States,,Jazzy Balloon Tee,T-Shirt,M,2102,40.0,15.0,0.0,0.0,9197653,347,2628,0
Air Supply,Pop,2026-05-28,0,PROCTORS THEATRE,Schenectady,,United States,,Jazzy Balloon Tee,T-Shirt,L,2102,40.0,15.0,0.0,0.0,9197653,347,2628,0
Air Supply,Pop,2026-05-28,0,PROCTORS THEATRE,Schenectady,,United States,,Jazzy Balloon Tee,T-Shirt,XL,2102,40.0,15.0,0.0,0.0,9197653,347,2628,0
Air Supply,Pop,2026-05-28,0,PROCTORS THEATRE,Schenectady,,United States,,Jazzy Balloon Tee,T-Shirt,2XL,2102,40.0,15.0,0.0,0.0,9197653,347,2628,0
Air Supply,Pop,2026-05-28,0,PROCTORS THEATRE,Schenectady,,United States,,Jazzy Balloon Tee,T-Shirt,3XL,2102,40.0,15.0,0.0,0.0,9197653,347,2628,0
Air Supply,Pop,2026-05-28,0,PROCTORS THEATRE,Schenectady,,United States,,Est. 1975 Guitar T-Shirt,T-Shirt,S,2102,40.0,15.0,0.0,0.0,9197653,347,2628,0
Air Supply,Pop,2026-05-28,0,PROCTORS THEATRE,Schenectady,,United States,,Est. 1975 Guitar T-Shirt,T-Shirt,M,2102,40.0,15.0,0.0,0.0,9197653,347,2628,0
Air Supply,Pop,2026-05-28,0,PROCTORS THEATRE,Schenectady,,United States,,Est. 1975 Guitar T-Shirt,T-Shirt,L,2102,40.0,15.0,0.0,0.0,9197653,347,2628,0
Air Supply,Pop,2026-05-28,0,PROCTORS THEATRE,Schenectady,,United States,,Est. 1975 Guitar T-Shirt,T-Shirt,XL,2102,40.0,15.0,0.0,0.0,9197653,347,2628,0
Air Supply,Pop,2026-05-28,0,PROCTORS THEATRE,Schenectady,,United States,,Est. 1975 Guitar T-Shirt,T-Shirt,2XL,2102,40.0,15.0,0.0,0.0,9197653,347,2628,0
Air Supply,Pop,2026-05-28,0,PROCTORS THEATRE,Schenectady,,United States,,Est. 1975 Guitar T-Shirt,T-Shirt,3XL,2102,40.0,15.0,0.0,0.0,9197653,347,2628,0
Air Supply,Pop,2026-05-28,0,PROCTORS THEATRE,Schenectady,,United States,,This Girl Loves Her Air Supply T-Shirt,T-Shirt,S,2102,40.0,15.0,0.0,0.0,9197653,347,2628,0
Air Supply,Pop,2026-05-28,0,PROCTORS THEATRE,Schenectady,,United States,,This Girl Loves Her Air Supply T-Shirt,T-Shirt,M,2102,40.0,15.0,0.0,0.0,9197653,347,2628,0
Air Supply,Pop,2026-05-28,0,PROCTORS THEATRE,Schenectady,,United States,,This Girl Loves Her Air Supply T-Shirt,T-Shirt,L,2102,40.0,15.0,0.0,0.0,9197653,347,2628,0
Air Supply,Pop,2026-05-28,0,PROCTORS THEATRE,Schenectady,,United States,,This Girl Loves Her Air Supply T-Shirt,T-Shirt,XL,2102,40.0,15.0,0.0,0.0,9197653,347,2628,0
Air Supply,Pop,2026-05-28,0,PROCTORS THEATRE,Schenectady,,United States,,This Girl Loves Her Air Supply T-Shirt,T-Shirt,2XL,2102,40.0,15.0,0.0,0.0,9197653,347,2628,0
Air Supply,Pop,2026-05-28,0,PROCTORS THEATRE,Schenectady,,United States,,Bling Logo Tank,Tank Top,S,2102,40.0,15.0,0.0,0.0,9197653,347,2628,0
Air Supply,Pop,2026-05-28,0,PROCTORS THEATRE,Schenectady,,United States,,Bling Logo Tank,Tank Top,M,2102,40.0,15.0,0.0,0.0,9197653,347,2628,0
Air Supply,Pop,2026-05-28,0,PROCTORS THEATRE,Schenectady,,United States,,Bling Logo Tank,Tank Top,L,2102,40.0,15.0,0.0,0.0,9197653,347,2628,0
Air Supply,Pop,2026-05-28,0,PROCTORS THEATRE,Schenectady,,United States,,Bling Logo Tank,Tank Top,XL,2102,40.0,15.0,0.0,0.0,9197653,347,2628,0
Air Supply,Pop,2026-05-28,0,PROCTORS THEATRE,Schenectady,,United States,,Bling Logo Tank,Tank Top,2XL,2102,40.0,15.0,0.0,0.0,9197653,347,2628,0
Air Supply,Pop,2026-05-28,0,PROCTORS THEATRE,Schenectady,,United States,,Balloon Arch Hoodie,Sweatshirt,S,2102,75.0,15.0,0.0,0.0,9197653,347,2628,0
Air Supply,Pop,2026-05-28,0,PROCTORS THEATRE,Schenectady,,United States,,Balloon Arch Hoodie,Sweatshirt,M,2102,75.0,15.0,0.0,0.0,9197653,347,2628,0
Air Supply,Pop,2026-05-28,0,PROCTORS THEATRE,Schenectady,,United States,,Balloon Arch Hoodie,Sweatshirt,L,2102,75.0,15.0,0.0,0.0,9197653,347,2628,0
Air Supply,Pop,2026-05-28,0,PROCTORS THEATRE,Schenectady,,United States,,Balloon Arch Hoodie,Sweatshirt,XL,2102,75.0,15.0,0.0,0.0,9197653,347,2628,0
Air Supply,Pop,2026-05-28,0,PROCTORS THEATRE,Schenectady,,United States,,Balloon Arch Hoodie,Sweatshirt,2XL,2102,75.0,15.0,0.0,0.0,9197653,347,2628,0
Air Supply,Pop,2026-05-28,0,PROCTORS THEATRE,Schenectady,,United States,,Balloon Arch Hoodie,Sweatshirt,3XL,2102,75.0,15.0,0.0,0.0,9197653,347,2628,0
Air Supply,Pop,2026-05-28,0,PROCTORS THEATRE,Schenectady,,United States,,"LIGHT DENIM, BANNER PATCH JACKET",Jacket,S,2102,150.0,15.0,0.0,0.0,9197653,347,2628,0
Air Supply,Pop,2026-05-28,0,PROCTORS THEATRE,Schenectady,,United States,,"LIGHT DENIM, BANNER PATCH JACKET",Jacket,M,2102,150.0,15.0,0.0,0.0,9197653,347,2628,0
Air Supply,Pop,2026-05-28,0,PROCTORS THEATRE,Schenectady,,United States,,"LIGHT DENIM, BANNER PATCH JACKET",Jacket,L,2102,150.0,15.0,0.0,0.0,9197653,347,2628,0
Air Supply,Pop,2026-05-28,0,PROCTORS THEATRE,Schenectady,,United States,,"LIGHT DENIM, BANNER PATCH JACKET",Jacket,XL,2102,150.0,15.0,0.0,0.0,9197653,347,2628,0
Air Supply,Pop,2026-05-28,0,PROCTORS THEATRE,Schenectady,,United States,,"LIGHT DENIM, BANNER PATCH JACKET",Jacket,2XL,2102,150.0,15.0,0.0,0.0,9197653,347,2628,0
Air Supply,Pop,2026-05-28,0,PROCTORS THEATRE,Schenectady,,United States,,Distressed Logo Tote,Bag,nan,2102,30.0,15.0,0.0,0.0,9197653,347,2628,0
Air Supply,Pop,2026-05-28,0,PROCTORS THEATRE,Schenectady,,United States,,Jazzy Balloon Magnet,Magnet,nan,2102,10.0,15.0,0.0,0.0,9197653,347,2628,0
Air Supply,Pop,2026-05-28,0,PROCTORS THEATRE,Schenectady,,United States,,50th Anniversary Tour Date T-Shirt 2025,T-Shirt,S,2102,20.0,15.0,0.0,0.0,9197653,347,2628,0
Air Supply,Pop,2026-05-28,0,PROCTORS THEATRE,Schenectady,,United States,,50th Anniversary Tour Date T-Shirt 2025,T-Shirt,M,2102,20.0,15.0,0.0,0.0,9197653,347,2628,0
Air Supply,Pop,2026-05-28,0,PROCTORS THEATRE,Schenectady,,United States,,50th Anniversary Tour Date T-Shirt 2025,T-Shirt,L,2102,20.0,15.0,0.0,0.0,9197653,347,2628,0
Air Supply,Pop,2026-05-28,0,PROCTORS THEATRE,Schenectady,,United States,,50th Anniversary Tour Date T-Shirt 2025,T-Shirt,XL,2102,20.0,15.0,0.0,0.0,9197653,347,2628,0
Air Supply,Pop,2026-05-28,0,PROCTORS THEATRE,Schenectady,,United States,,50th Anniversary Tour Date T-Shirt 2025,T-Shirt,2XL,2102,20.0,15.0,0.0,0.0,9197653,347,2628,0
Air Supply,Pop,2026-05-28,0,PROCTORS THEATRE,Schenectady,,United States,,50th Anniversary Tour Date T-Shirt 2025,T-Shirt,3XL,2102,20.0,15.0,0.0,0.0,9197653,347,2628,0
Air Supply,Pop,2026-05-28,0,PROCTORS THEATRE,Schenectady,,United States,,White Logo Tee,T-Shirt,S,2102,40.0,15.0,0.0,0.0,9197653,347,2628,0
Air Supply,Pop,2026-05-28,0,PROCTORS THEATRE,Schenectady,,United States,,White Logo Tee,T-Shirt,M,2102,40.0,15.0,0.0,0.0,9197653,347,2628,0
Air Supply,Pop,2026-05-28,0,PROCTORS THEATRE,Schenectady,,United States,,White Logo Tee,T-Shirt,L,2102,40.0,15.0,0.0,0.0,9197653,347,2628,0
Air Supply,Pop,2026-05-28,0,PROCTORS THEATRE,Schenectady,,United States,,White Logo Tee,T-Shirt,XL,2102,40.0,15.0,0.0,0.0,9197653,347,2628,0
Air Supply,Pop,2026-05-28,0,PROCTORS THEATRE,Schenectady,,United States,,White Logo Tee,T-Shirt,2XL,2102,40.0,15.0,0.0,0.0,9197653,347,2628,0
Air Supply,Pop,2026-05-28,0,PROCTORS THEATRE,Schenectady,,United States,,White Logo Tee,T-Shirt,3XL,2102,40.0,15.0,0.0,0.0,9197653,347,2628,0
Air Supply,Pop,2026-05-28,0,PROCTORS THEATRE,Schenectady,,United States,,Kangaroo Hoodie 2023,Pullover Hoodie,S,2102,,15.0,0.0,0.0,9197653,347,2628,0
Air Supply,Pop,2026-05-28,0,PROCTORS THEATRE,Schenectady,,United States,,Kangaroo Hoodie 2023,Pullover Hoodie,M,2102,,15.0,0.0,0.0,9197653,347,2628,0
Air Supply,Pop,2026-05-28,0,PROCTORS THEATRE,Schenectady,,United States,,Kangaroo Hoodie 2023,Pullover Hoodie,L,2102,,15.0,0.0,0.0,9197653,347,2628,0
