artistName,Genre,showDate,Show Day,Show Month,Day of Week Num,HolidayStatus,venue name,venue city,venue state,venue country,venue postalCode,merch category,productType,product size,attendance,product price,quantitySold,rain,snowfall,Instagram,spotifyMonthlyListeners,temperature_daily_mean,venue capacity
Deftones (MH),Metal,2025-09-15,15,9,1,0,Ball Arena,Denver,CO,United States,80204,Silhouette t-shirt,T-Shirt,S,"11,430",$45.00,49,0.0,0.0,4010418,16915093,19.091667,"20,000"
Deftones (MH),Metal,2025-09-15,15,9,1,0,Ball Arena,Denver,CO,United States,80204,Silhouette t-shirt,T-Shirt,M,"11,430",$45.00,87,0.0,0.0,4010418,16915093,19.091667,"20,000"
Deftones (MH),Metal,2025-09-15,15,9,1,0,Ball Arena,Denver,CO,United States,80204,Silhouette t-shirt,T-Shirt,L,"11,430",$45.00,123,0.0,0.0,4010418,16915093,19.091667,"20,000"
Deftones (MH),Metal,2025-09-15,15,9,1,0,Ball Arena,Denver,CO,United States,80204,Silhouette t-shirt,T-Shirt,XL,"11,430",$45.00,101,0.0,0.0,4010418,16915093,19.091667,"20,000"
Deftones (MH),Metal,2025-09-15,15,9,1,0,Ball Arena,Denver,CO,United States,80204,Silhouette t-shirt,T-Shirt,2XL,"11,430",$45.00,65,0.0,0.0,4010418,16915093,19.091667,"20,000"
Deftones (MH),Metal,2025-09-15,15,9,1,0,Ball Arena,Denver,CO,United States,80204,"WHITE, WIRES T-SHIRT",T-Shirt,S,"11,430",$45.00,29,0.0,0.0,4010418,16915093,19.091667,"20,000"
Deftones (MH),Metal,2025-09-15,15,9,1,0,Ball Arena,Denver,CO,United States,80204,"WHITE, WIRES T-SHIRT",T-Shirt,M,"11,430",$45.00,76,0.0,0.0,4010418,16915093,19.091667,"20,000"
Deftones (MH),Metal,2025-09-15,15,9,1,0,Ball Arena,Denver,CO,United States,80204,"WHITE, WIRES T-SHIRT",T-Shirt,L,"11,430",$45.00,73,0.0,0.0,4010418,16915093,19.091667,"20,000"
Deftones (MH),Metal,2025-09-15,15,9,1,0,Ball Arena,Denver,CO,United States,80204,"WHITE, WIRES T-SHIRT",T-Shirt,XL,"11,430",$45.00,54,0.0,0.0,4010418,16915093,19.091667,"20,000"
Deftones (MH),Metal,2025-09-15,15,9,1,0,Ball Arena,Denver,CO,United States,80204,"WHITE, WIRES T-SHIRT",T-Shirt,2XL,"11,430",$45.00,21,0.0,0.0,4010418,16915093,19.091667,"20,000"
Deftones (MH),Metal,2025-09-15,15,9,1,0,Ball Arena,Denver,CO,United States,80204,"WHITE, EYES TRACKLIST T-SHIRT",T-Shirt,S,"11,430",$45.00,93,0.0,0.0,4010418,16915093,19.091667,"20,000"
Deftones (MH),Metal,2025-09-15,15,9,1,0,Ball Arena,Denver,CO,United States,80204,"WHITE, EYES TRACKLIST T-SHIRT",T-Shirt,M,"11,430",$45.00,142,0.0,0.0,4010418,16915093,19.091667,"20,000"
Deftones (MH),Metal,2025-09-15,15,9,1,0,Ball Arena,Denver,CO,United States,80204,"WHITE, EYES TRACKLIST T-SHIRT",T-Shirt,L,"11,430",$45.00,78,0.0,0.0,4010418,16915093,19.091667,"20,000"
Deftones (MH),Metal,2025-09-15,15,9,1,0,Ball Arena,Denver,CO,United States,80204,"WHITE, EYES TRACKLIST T-SHIRT",T-Shirt,XL,"11,430",$45.00,117,0.0,0.0,4010418,16915093,19.091667,"20,000"
Deftones (MH),Metal,2025-09-15,15,9,1,0,Ball Arena,Denver,CO,United States,80204,"WHITE, EYES TRACKLIST T-SHIRT",T-Shirt,2XL,"11,430",$45.00,40,0.0,0.0,4010418,16915093,19.091667,"20,000"
Deftones (MH),Metal,2025-09-15,15,9,1,0,Ball Arena,Denver,CO,United States,80204,"PIGMENT BLACK, PRIVATE MUSIC MANNEQUIN T-SHIRT",T-Shirt,S,"11,430",$45.00,100,0.0,0.0,4010418,16915093,19.091667,"20,000"
Deftones (MH),Metal,2025-09-15,15,9,1,0,Ball Arena,Denver,CO,United States,80204,"PIGMENT BLACK, PRIVATE MUSIC MANNEQUIN T-SHIRT",T-Shirt,M,"11,430",$45.00,186,0.0,0.0,4010418,16915093,19.091667,"20,000"
Deftones (MH),Metal,2025-09-15,15,9,1,0,Ball Arena,Denver,CO,United States,80204,"PIGMENT BLACK, PRIVATE MUSIC MANNEQUIN T-SHIRT",T-Shirt,L,"11,430",$45.00,200,0.0,0.0,4010418,16915093,19.091667,"20,000"
Deftones (MH),Metal,2025-09-15,15,9,1,0,Ball Arena,Denver,CO,United States,80204,"PIGMENT BLACK, PRIVATE MUSIC MANNEQUIN T-SHIRT",T-Shirt,XL,"11,430",$45.00,214,0.0,0.0,4010418,16915093,19.091667,"20,000"
Deftones (MH),Metal,2025-09-15,15,9,1,0,Ball Arena,Denver,CO,United States,80204,"PIGMENT BLACK, PRIVATE MUSIC MANNEQUIN T-SHIRT",T-Shirt,2XL,"11,430",$45.00,62,0.0,0.0,4010418,16915093,19.091667,"20,000"
Deftones (MH),Metal,2025-09-15,15,9,1,0,Ball Arena,Denver,CO,United States,80204,"SOLID PINK BLEND, LADIES SWORD CROP",T-Shirt,S,"11,430",$0.00,0,0.0,0.0,4010418,16915093,19.091667,"20,000"
Deftones (MH),Metal,2025-09-15,15,9,1,0,Ball Arena,Denver,CO,United States,80204,"SOLID PINK BLEND, LADIES SWORD CROP",T-Shirt,M,"11,430",$0.00,0,0.0,0.0,4010418,16915093,19.091667,"20,000"
Deftones (MH),Metal,2025-09-15,15,9,1,0,Ball Arena,Denver,CO,United States,80204,"SOLID PINK BLEND, LADIES SWORD CROP",T-Shirt,L,"11,430",$45.00,117,0.0,0.0,4010418,16915093,19.091667,"20,000"
Deftones (MH),Metal,2025-09-15,15,9,1,0,Ball Arena,Denver,CO,United States,80204,"SOLID PINK BLEND, LADIES SWORD CROP",T-Shirt,XL,"11,430",$45.00,27,0.0,0.0,4010418,16915093,19.091667,"20,000"
Deftones (MH),Metal,2025-09-15,15,9,1,0,Ball Arena,Denver,CO,United States,80204,"SOLID PINK BLEND, LADIES SWORD CROP",T-Shirt,2XL,"11,430",$45.00,13,0.0,0.0,4010418,16915093,19.091667,"20,000"
Deftones (MH),Metal,2025-09-15,15,9,1,0,Ball Arena,Denver,CO,United States,80204,"WHITE, ROSE LONGSLEEVE	",Long Sleeve Shirt,S,"11,430",$70.00,34,0.0,0.0,4010418,16915093,19.091667,"20,000"
Deftones (MH),Metal,2025-09-15,15,9,1,0,Ball Arena,Denver,CO,United States,80204,"WHITE, ROSE LONGSLEEVE	",Long Sleeve Shirt,M,"11,430",$70.00,60,0.0,0.0,4010418,16915093,19.091667,"20,000"
Deftones (MH),Metal,2025-09-15,15,9,1,0,Ball Arena,Denver,CO,United States,80204,"WHITE, ROSE LONGSLEEVE	",Long Sleeve Shirt,L,"11,430",$70.00,73,0.0,0.0,4010418,16915093,19.091667,"20,000"
Deftones (MH),Metal,2025-09-15,15,9,1,0,Ball Arena,Denver,CO,United States,80204,"WHITE, ROSE LONGSLEEVE	",Long Sleeve Shirt,XL,"11,430",$70.00,48,0.0,0.0,4010418,16915093,19.091667,"20,000"
Deftones (MH),Metal,2025-09-15,15,9,1,0,Ball Arena,Denver,CO,United States,80204,"WHITE, ROSE LONGSLEEVE	",Long Sleeve Shirt,2XL,"11,430",$70.00,22,0.0,0.0,4010418,16915093,19.091667,"20,000"
Deftones (MH),Metal,2025-09-15,15,9,1,0,Ball Arena,Denver,CO,United States,80204,deftones snake shorts ,Shorts,S,"11,430",$60.00,8,0.0,0.0,4010418,16915093,19.091667,"20,000"
Deftones (MH),Metal,2025-09-15,15,9,1,0,Ball Arena,Denver,CO,United States,80204,deftones snake shorts ,Shorts,M,"11,430",$60.00,84,0.0,0.0,4010418,16915093,19.091667,"20,000"
Deftones (MH),Metal,2025-09-15,15,9,1,0,Ball Arena,Denver,CO,United States,80204,deftones snake shorts ,Shorts,L,"11,430",$60.00,62,0.0,0.0,4010418,16915093,19.091667,"20,000"
Deftones (MH),Metal,2025-09-15,15,9,1,0,Ball Arena,Denver,CO,United States,80204,deftones snake shorts ,Shorts,XL,"11,430",$60.00,41,0.0,0.0,4010418,16915093,19.091667,"20,000"
Deftones (MH),Metal,2025-09-15,15,9,1,0,Ball Arena,Denver,CO,United States,80204,deftones snake shorts ,Shorts,2XL,"11,430",$60.00,25,0.0,0.0,4010418,16915093,19.091667,"20,000"
Deftones (MH),Metal,2025-09-15,15,9,1,0,Ball Arena,Denver,CO,United States,80204,north america leg 2 tour hoodie,Pullover Hoodie,S,"11,430",$80.00,81,0.0,0.0,4010418,16915093,19.091667,"20,000"
Deftones (MH),Metal,2025-09-15,15,9,1,0,Ball Arena,Denver,CO,United States,80204,north america leg 2 tour hoodie,Pullover Hoodie,M,"11,430",$80.00,234,0.0,0.0,4010418,16915093,19.091667,"20,000"
Deftones (MH),Metal,2025-09-15,15,9,1,0,Ball Arena,Denver,CO,United States,80204,north america leg 2 tour hoodie,Pullover Hoodie,L,"11,430",$80.00,232,0.0,0.0,4010418,16915093,19.091667,"20,000"
Deftones (MH),Metal,2025-09-15,15,9,1,0,Ball Arena,Denver,CO,United States,80204,north america leg 2 tour hoodie,Pullover Hoodie,XL,"11,430",$80.00,228,0.0,0.0,4010418,16915093,19.091667,"20,000"
Deftones (MH),Metal,2025-09-15,15,9,1,0,Ball Arena,Denver,CO,United States,80204,north america leg 2 tour hoodie,Pullover Hoodie,2XL,"11,430",$80.00,124,0.0,0.0,4010418,16915093,19.091667,"20,000"
Deftones (MH),Metal,2025-09-15,15,9,1,0,Ball Arena,Denver,CO,United States,80204,"BLACK, WIRES HOODIE",Pullover Hoodie,S,"11,430",$80.00,8,0.0,0.0,4010418,16915093,19.091667,"20,000"
Deftones (MH),Metal,2025-09-15,15,9,1,0,Ball Arena,Denver,CO,United States,80204,"BLACK, WIRES HOODIE",Pullover Hoodie,M,"11,430",$80.00,39,0.0,0.0,4010418,16915093,19.091667,"20,000"
Deftones (MH),Metal,2025-09-15,15,9,1,0,Ball Arena,Denver,CO,United States,80204,"BLACK, WIRES HOODIE",Pullover Hoodie,L,"11,430",$80.00,47,0.0,0.0,4010418,16915093,19.091667,"20,000"
Deftones (MH),Metal,2025-09-15,15,9,1,0,Ball Arena,Denver,CO,United States,80204,"BLACK, WIRES HOODIE",Pullover Hoodie,XL,"11,430",$80.00,40,0.0,0.0,4010418,16915093,19.091667,"20,000"
Deftones (MH),Metal,2025-09-15,15,9,1,0,Ball Arena,Denver,CO,United States,80204,"BLACK, WIRES HOODIE",Pullover Hoodie,2XL,"11,430",$80.00,14,0.0,0.0,4010418,16915093,19.091667,"20,000"
Deftones (MH),Metal,2025-09-15,15,9,1,0,Ball Arena,Denver,CO,United States,80204,Graffiti Eyes Grape Ice Hoodie,Pullover Hoodie,S,"11,430",$80.00,78,0.0,0.0,4010418,16915093,19.091667,"20,000"
Deftones (MH),Metal,2025-09-15,15,9,1,0,Ball Arena,Denver,CO,United States,80204,Graffiti Eyes Grape Ice Hoodie,Pullover Hoodie,M,"11,430",$80.00,140,0.0,0.0,4010418,16915093,19.091667,"20,000"
Deftones (MH),Metal,2025-09-15,15,9,1,0,Ball Arena,Denver,CO,United States,80204,Graffiti Eyes Grape Ice Hoodie,Pullover Hoodie,L,"11,430",$80.00,180,0.0,0.0,4010418,16915093,19.091667,"20,000"
Deftones (MH),Metal,2025-09-15,15,9,1,0,Ball Arena,Denver,CO,United States,80204,Graffiti Eyes Grape Ice Hoodie,Pullover Hoodie,XL,"11,430",$80.00,141,0.0,0.0,4010418,16915093,19.091667,"20,000"
Deftones (MH),Metal,2025-09-15,15,9,1,0,Ball Arena,Denver,CO,United States,80204,Graffiti Eyes Grape Ice Hoodie,Pullover Hoodie,2XL,"11,430",$80.00,78,0.0,0.0,4010418,16915093,19.091667,"20,000"
Deftones (MH),Metal,2025-09-15,15,9,1,0,Ball Arena,Denver,CO,United States,80204,Graffiti Eyes Grape Ice Hoodie,Pullover Hoodie,3XL,"11,430",$0.00,0,0.0,0.0,4010418,16915093,19.091667,"20,000"
Deftones (MH),Metal,2025-09-15,15,9,1,0,Ball Arena,Denver,CO,United States,80204,DEFTONES black 2025 side rose hat,Hat,One-Size,"11,430",$45.00,253,0.0,0.0,4010418,16915093,19.091667,"20,000"
Deftones (MH),Metal,2025-09-15,15,9,1,0,Ball Arena,Denver,CO,United States,80204,Tour poster leg two silver deftones ,Poster,One-Size,"11,430",$40.00,331,0.0,0.0,4010418,16915093,19.091667,"20,000"
Deftones (MH),Metal,2025-09-15,15,9,1,0,Ball Arena,Denver,CO,United States,80204,Skulls & Roses Tote ,Bag,One-Size,"11,430",$35.00,212,0.0,0.0,4010418,16915093,19.091667,"20,000"
Deftones (MH),Metal,2025-09-15,15,9,1,0,Ball Arena,Denver,CO,United States,80204,Skull & Roses Pin Set ,Pin,One-Size,"11,430",$20.00,139,0.0,0.0,4010418,16915093,19.091667,"20,000"
Deftones (MH),Metal,2025-09-15,15,9,1,0,Ball Arena,Denver,CO,United States,80204,2025 Tour Patch Set ,Patch,One-Size,"11,430",$15.00,121,0.0,0.0,4010418,16915093,19.091667,"20,000"
Deftones (MH),Metal,2025-09-15,15,9,1,0,Ball Arena,Denver,CO,United States,80204,Private Music Clear Vinyl,Vinyl,One-Size,"11,430",$30.00,137,0.0,0.0,4010418,16915093,19.091667,"20,000"
Deftones (MH),Metal,2025-09-17,17,9,3,0,T-Mobile Center,Kansas City,MO,United States,64106,North america leg 2 tour t-shirt,T-Shirt,S,"12,754",$49.49,243,0.3,0.0,4010418,16915093,26.26042,"18,972"
Deftones (MH),Metal,2025-09-17,17,9,3,0,T-Mobile Center,Kansas City,MO,United States,64106,North america leg 2 tour t-shirt,T-Shirt,M,"12,754",$49.49,446,0.3,0.0,4010418,16915093,26.26042,"18,972"
Deftones (MH),Metal,2025-09-17,17,9,3,0,T-Mobile Center,Kansas City,MO,United States,64106,North america leg 2 tour t-shirt,T-Shirt,L,"12,754",$49.49,525,0.3,0.0,4010418,16915093,26.26042,"18,972"
Deftones (MH),Metal,2025-09-17,17,9,3,0,T-Mobile Center,Kansas City,MO,United States,64106,North america leg 2 tour t-shirt,T-Shirt,XL,"12,754",$49.49,419,0.3,0.0,4010418,16915093,26.26042,"18,972"
Deftones (MH),Metal,2025-09-17,17,9,3,0,T-Mobile Center,Kansas City,MO,United States,64106,North america leg 2 tour t-shirt,T-Shirt,2XL,"12,754",$49.49,225,0.3,0.0,4010418,16915093,26.26042,"18,972"
Deftones (MH),Metal,2025-09-17,17,9,3,0,T-Mobile Center,Kansas City,MO,United States,64106,"KHAKI, SCORPION TEE	",T-Shirt,S,"12,754",$49.49,123,0.3,0.0,4010418,16915093,26.26042,"18,972"
Deftones (MH),Metal,2025-09-17,17,9,3,0,T-Mobile Center,Kansas City,MO,United States,64106,"KHAKI, SCORPION TEE	",T-Shirt,M,"12,754",$49.49,217,0.3,0.0,4010418,16915093,26.26042,"18,972"
Deftones (MH),Metal,2025-09-17,17,9,3,0,T-Mobile Center,Kansas City,MO,United States,64106,"KHAKI, SCORPION TEE	",T-Shirt,L,"12,754",$49.49,246,0.3,0.0,4010418,16915093,26.26042,"18,972"
Deftones (MH),Metal,2025-09-17,17,9,3,0,T-Mobile Center,Kansas City,MO,United States,64106,"KHAKI, SCORPION TEE	",T-Shirt,XL,"12,754",$49.49,138,0.3,0.0,4010418,16915093,26.26042,"18,972"
Deftones (MH),Metal,2025-09-17,17,9,3,0,T-Mobile Center,Kansas City,MO,United States,64106,"KHAKI, SCORPION TEE	",T-Shirt,2XL,"12,754",$49.49,156,0.3,0.0,4010418,16915093,26.26042,"18,972"
Deftones (MH),Metal,2025-09-17,17,9,3,0,T-Mobile Center,Kansas City,MO,United States,64106,Band photo t-shirt,T-Shirt,S,"12,754",$49.49,39,0.3,0.0,4010418,16915093,26.26042,"18,972"
Deftones (MH),Metal,2025-09-17,17,9,3,0,T-Mobile Center,Kansas City,MO,United States,64106,Band photo t-shirt,T-Shirt,M,"12,754",$49.49,95,0.3,0.0,4010418,16915093,26.26042,"18,972"
Deftones (MH),Metal,2025-09-17,17,9,3,0,T-Mobile Center,Kansas City,MO,United States,64106,Band photo t-shirt,T-Shirt,L,"12,754",$49.49,75,0.3,0.0,4010418,16915093,26.26042,"18,972"
Deftones (MH),Metal,2025-09-17,17,9,3,0,T-Mobile Center,Kansas City,MO,United States,64106,Band photo t-shirt,T-Shirt,XL,"12,754",$49.49,67,0.3,0.0,4010418,16915093,26.26042,"18,972"
Deftones (MH),Metal,2025-09-17,17,9,3,0,T-Mobile Center,Kansas City,MO,United States,64106,Band photo t-shirt,T-Shirt,2XL,"12,754",$49.49,37,0.3,0.0,4010418,16915093,26.26042,"18,972"
Deftones (MH),Metal,2025-09-17,17,9,3,0,T-Mobile Center,Kansas City,MO,United States,64106,"PEPPER, SNAKE LOGO TEE	",T-Shirt,S,"12,754",$49.49,118,0.3,0.0,4010418,16915093,26.26042,"18,972"
Deftones (MH),Metal,2025-09-17,17,9,3,0,T-Mobile Center,Kansas City,MO,United States,64106,"PEPPER, SNAKE LOGO TEE	",T-Shirt,M,"12,754",$49.49,102,0.3,0.0,4010418,16915093,26.26042,"18,972"
Deftones (MH),Metal,2025-09-17,17,9,3,0,T-Mobile Center,Kansas City,MO,United States,64106,"PEPPER, SNAKE LOGO TEE	",T-Shirt,L,"12,754",$0.00,0,0.3,0.0,4010418,16915093,26.26042,"18,972"
Deftones (MH),Metal,2025-09-17,17,9,3,0,T-Mobile Center,Kansas City,MO,United States,64106,"PEPPER, SNAKE LOGO TEE	",T-Shirt,XL,"12,754",$49.49,164,0.3,0.0,4010418,16915093,26.26042,"18,972"
Deftones (MH),Metal,2025-09-17,17,9,3,0,T-Mobile Center,Kansas City,MO,United States,64106,"PEPPER, SNAKE LOGO TEE	",T-Shirt,2XL,"12,754",$49.49,148,0.3,0.0,4010418,16915093,26.26042,"18,972"
Deftones (MH),Metal,2025-09-17,17,9,3,0,T-Mobile Center,Kansas City,MO,United States,64106,Silhouette t-shirt,T-Shirt,S,"12,754",$49.49,38,0.3,0.0,4010418,16915093,26.26042,"18,972"
Deftones (MH),Metal,2025-09-17,17,9,3,0,T-Mobile Center,Kansas City,MO,United States,64106,Silhouette t-shirt,T-Shirt,M,"12,754",$49.49,136,0.3,0.0,4010418,16915093,26.26042,"18,972"
Deftones (MH),Metal,2025-09-17,17,9,3,0,T-Mobile Center,Kansas City,MO,United States,64106,Silhouette t-shirt,T-Shirt,L,"12,754",$0.00,0,0.3,0.0,4010418,16915093,26.26042,"18,972"
Deftones (MH),Metal,2025-09-17,17,9,3,0,T-Mobile Center,Kansas City,MO,United States,64106,Silhouette t-shirt,T-Shirt,XL,"12,754",$49.49,101,0.3,0.0,4010418,16915093,26.26042,"18,972"
Deftones (MH),Metal,2025-09-17,17,9,3,0,T-Mobile Center,Kansas City,MO,United States,64106,Silhouette t-shirt,T-Shirt,2XL,"12,754",$49.49,25,0.3,0.0,4010418,16915093,26.26042,"18,972"
Deftones (MH),Metal,2025-09-17,17,9,3,0,T-Mobile Center,Kansas City,MO,United States,64106,"WHITE, WIRES T-SHIRT",T-Shirt,S,"12,754",$49.49,36,0.3,0.0,4010418,16915093,26.26042,"18,972"
Deftones (MH),Metal,2025-09-17,17,9,3,0,T-Mobile Center,Kansas City,MO,United States,64106,"WHITE, WIRES T-SHIRT",T-Shirt,M,"12,754",$49.49,95,0.3,0.0,4010418,16915093,26.26042,"18,972"
Deftones (MH),Metal,2025-09-17,17,9,3,0,T-Mobile Center,Kansas City,MO,United States,64106,"WHITE, WIRES T-SHIRT",T-Shirt,L,"12,754",$49.49,86,0.3,0.0,4010418,16915093,26.26042,"18,972"
Deftones (MH),Metal,2025-09-17,17,9,3,0,T-Mobile Center,Kansas City,MO,United States,64106,"WHITE, WIRES T-SHIRT",T-Shirt,XL,"12,754",$49.49,56,0.3,0.0,4010418,16915093,26.26042,"18,972"
Deftones (MH),Metal,2025-09-17,17,9,3,0,T-Mobile Center,Kansas City,MO,United States,64106,"WHITE, WIRES T-SHIRT",T-Shirt,2XL,"12,754",$49.49,11,0.3,0.0,4010418,16915093,26.26042,"18,972"
Deftones (MH),Metal,2025-09-17,17,9,3,0,T-Mobile Center,Kansas City,MO,United States,64106,"WHITE, EYES TRACKLIST T-SHIRT",T-Shirt,S,"12,754",$49.49,74,0.3,0.0,4010418,16915093,26.26042,"18,972"
Deftones (MH),Metal,2025-09-17,17,9,3,0,T-Mobile Center,Kansas City,MO,United States,64106,"WHITE, EYES TRACKLIST T-SHIRT",T-Shirt,M,"12,754",$49.49,4,0.3,0.0,4010418,16915093,26.26042,"18,972"
Deftones (MH),Metal,2025-09-17,17,9,3,0,T-Mobile Center,Kansas City,MO,United States,64106,"WHITE, EYES TRACKLIST T-SHIRT",T-Shirt,L,"12,754",$49.49,5,0.3,0.0,4010418,16915093,26.26042,"18,972"
Deftones (MH),Metal,2025-09-17,17,9,3,0,T-Mobile Center,Kansas City,MO,United States,64106,"WHITE, EYES TRACKLIST T-SHIRT",T-Shirt,XL,"12,754",$49.49,113,0.3,0.0,4010418,16915093,26.26042,"18,972"
Deftones (MH),Metal,2025-09-17,17,9,3,0,T-Mobile Center,Kansas City,MO,United States,64106,"WHITE, EYES TRACKLIST T-SHIRT",T-Shirt,2XL,"12,754",$49.49,51,0.3,0.0,4010418,16915093,26.26042,"18,972"
Deftones (MH),Metal,2025-09-17,17,9,3,0,T-Mobile Center,Kansas City,MO,United States,64106,"PIGMENT BLACK, PRIVATE MUSIC MANNEQUIN T-SHIRT",T-Shirt,S,"12,754",$49.49,91,0.3,0.0,4010418,16915093,26.26042,"18,972"
Deftones (MH),Metal,2025-09-17,17,9,3,0,T-Mobile Center,Kansas City,MO,United States,64106,"PIGMENT BLACK, PRIVATE MUSIC MANNEQUIN T-SHIRT",T-Shirt,M,"12,754",$49.49,220,0.3,0.0,4010418,16915093,26.26042,"18,972"
Deftones (MH),Metal,2025-09-17,17,9,3,0,T-Mobile Center,Kansas City,MO,United States,64106,"PIGMENT BLACK, PRIVATE MUSIC MANNEQUIN T-SHIRT",T-Shirt,L,"12,754",$49.49,123,0.3,0.0,4010418,16915093,26.26042,"18,972"
Deftones (MH),Metal,2025-09-17,17,9,3,0,T-Mobile Center,Kansas City,MO,United States,64106,"PIGMENT BLACK, PRIVATE MUSIC MANNEQUIN T-SHIRT",T-Shirt,XL,"12,754",$49.49,195,0.3,0.0,4010418,16915093,26.26042,"18,972"
Deftones (MH),Metal,2025-09-17,17,9,3,0,T-Mobile Center,Kansas City,MO,United States,64106,"PIGMENT BLACK, PRIVATE MUSIC MANNEQUIN T-SHIRT",T-Shirt,2XL,"12,754",$49.49,101,0.3,0.0,4010418,16915093,26.26042,"18,972"
Deftones (MH),Metal,2025-09-17,17,9,3,0,T-Mobile Center,Kansas City,MO,United States,64106,"SOLID PINK BLEND, LADIES SWORD CROP",T-Shirt,S,"12,754",$0.00,0,0.3,0.0,4010418,16915093,26.26042,"18,972"
Deftones (MH),Metal,2025-09-17,17,9,3,0,T-Mobile Center,Kansas City,MO,United States,64106,"SOLID PINK BLEND, LADIES SWORD CROP",T-Shirt,M,"12,754",$0.00,0,0.3,0.0,4010418,16915093,26.26042,"18,972"
Deftones (MH),Metal,2025-09-17,17,9,3,0,T-Mobile Center,Kansas City,MO,United States,64106,"SOLID PINK BLEND, LADIES SWORD CROP",T-Shirt,L,"12,754",$49.49,25,0.3,0.0,4010418,16915093,26.26042,"18,972"
Deftones (MH),Metal,2025-09-17,17,9,3,0,T-Mobile Center,Kansas City,MO,United States,64106,"SOLID PINK BLEND, LADIES SWORD CROP",T-Shirt,XL,"12,754",$49.49,71,0.3,0.0,4010418,16915093,26.26042,"18,972"
Deftones (MH),Metal,2025-09-17,17,9,3,0,T-Mobile Center,Kansas City,MO,United States,64106,"SOLID PINK BLEND, LADIES SWORD CROP",T-Shirt,2XL,"12,754",$49.49,33,0.3,0.0,4010418,16915093,26.26042,"18,972"
Deftones (MH),Metal,2025-09-17,17,9,3,0,T-Mobile Center,Kansas City,MO,United States,64106,"WHITE, ROSE LONGSLEEVE	",Long Sleeve Shirt,S,"12,754",$76.98,16,0.3,0.0,4010418,16915093,26.26042,"18,972"
Deftones (MH),Metal,2025-09-17,17,9,3,0,T-Mobile Center,Kansas City,MO,United States,64106,"WHITE, ROSE LONGSLEEVE	",Long Sleeve Shirt,M,"12,754",$76.98,44,0.3,0.0,4010418,16915093,26.26042,"18,972"
Deftones (MH),Metal,2025-09-17,17,9,3,0,T-Mobile Center,Kansas City,MO,United States,64106,"WHITE, ROSE LONGSLEEVE	",Long Sleeve Shirt,L,"12,754",$76.98,44,0.3,0.0,4010418,16915093,26.26042,"18,972"
Deftones (MH),Metal,2025-09-17,17,9,3,0,T-Mobile Center,Kansas City,MO,United States,64106,"WHITE, ROSE LONGSLEEVE	",Long Sleeve Shirt,XL,"12,754",$76.98,32,0.3,0.0,4010418,16915093,26.26042,"18,972"
Deftones (MH),Metal,2025-09-17,17,9,3,0,T-Mobile Center,Kansas City,MO,United States,64106,"WHITE, ROSE LONGSLEEVE	",Long Sleeve Shirt,2XL,"12,754",$76.98,14,0.3,0.0,4010418,16915093,26.26042,"18,972"
Deftones (MH),Metal,2025-09-17,17,9,3,0,T-Mobile Center,Kansas City,MO,United States,64106,deftones snake shorts ,Shorts,S,"12,754",$0.00,0,0.3,0.0,4010418,16915093,26.26042,"18,972"
Deftones (MH),Metal,2025-09-17,17,9,3,0,T-Mobile Center,Kansas City,MO,United States,64106,deftones snake shorts ,Shorts,M,"12,754",$65.99,2,0.3,0.0,4010418,16915093,26.26042,"18,972"
Deftones (MH),Metal,2025-09-17,17,9,3,0,T-Mobile Center,Kansas City,MO,United States,64106,deftones snake shorts ,Shorts,L,"12,754",$65.99,37,0.3,0.0,4010418,16915093,26.26042,"18,972"
Deftones (MH),Metal,2025-09-17,17,9,3,0,T-Mobile Center,Kansas City,MO,United States,64106,deftones snake shorts ,Shorts,XL,"12,754",$65.99,33,0.3,0.0,4010418,16915093,26.26042,"18,972"
Deftones (MH),Metal,2025-09-17,17,9,3,0,T-Mobile Center,Kansas City,MO,United States,64106,deftones snake shorts ,Shorts,2XL,"12,754",$65.99,6,0.3,0.0,4010418,16915093,26.26042,"18,972"
Deftones (MH),Metal,2025-09-17,17,9,3,0,T-Mobile Center,Kansas City,MO,United States,64106,north america leg 2 tour hoodie,Pullover Hoodie,S,"12,754",$87.98,86,0.3,0.0,4010418,16915093,26.26042,"18,972"
Deftones (MH),Metal,2025-09-17,17,9,3,0,T-Mobile Center,Kansas City,MO,United States,64106,north america leg 2 tour hoodie,Pullover Hoodie,M,"12,754",$87.98,188,0.3,0.0,4010418,16915093,26.26042,"18,972"
Deftones (MH),Metal,2025-09-17,17,9,3,0,T-Mobile Center,Kansas City,MO,United States,64106,north america leg 2 tour hoodie,Pullover Hoodie,L,"12,754",$87.98,249,0.3,0.0,4010418,16915093,26.26042,"18,972"
Deftones (MH),Metal,2025-09-17,17,9,3,0,T-Mobile Center,Kansas City,MO,United States,64106,north america leg 2 tour hoodie,Pullover Hoodie,XL,"12,754",$87.98,213,0.3,0.0,4010418,16915093,26.26042,"18,972"
Deftones (MH),Metal,2025-09-17,17,9,3,0,T-Mobile Center,Kansas City,MO,United States,64106,north america leg 2 tour hoodie,Pullover Hoodie,2XL,"12,754",$87.98,92,0.3,0.0,4010418,16915093,26.26042,"18,972"
Deftones (MH),Metal,2025-09-17,17,9,3,0,T-Mobile Center,Kansas City,MO,United States,64106,"BLACK, WIRES HOODIE",Pullover Hoodie,S,"12,754",$87.98,17,0.3,0.0,4010418,16915093,26.26042,"18,972"
